,Node1,Node2,Strength
36,casmap-region-gwas-rec_filtered_corrected,plink-linearRegression-Hector_filtered_corrected,0
37,casmap-region-gwas-rec_filtered_corrected,epiHSIC_filtered_corrected,0
38,casmap-region-gwas-rec_filtered_corrected,plink-LR_filtered_corrected,0
39,casmap-region-gwas-rec_filtered_corrected,lightGBM_filtered_corrected,0
40,casmap-region-gwas-rec_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,0
41,casmap-region-gwas-rec_filtered_corrected,epiGTBN-Episcan_filtered_corrected,0
42,casmap-region-gwas-rec_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,0
43,casmap-region-gwas-rec_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,0
44,casmap-region-gwas-rec_filtered_corrected,episcan-notCorrected_filtered_uncorrected,2
45,casmap-region-gwas-rec_filtered_corrected,plink-boost_filtered_uncorrected,0
46,casmap-region-gwas-rec_filtered_corrected,NNweights_filtered_uncorrected,0
47,casmap-region-gwas-rec_filtered_corrected,lightGBM_filtered_uncorrected,0
48,casmap-region-gwas-rec_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,0
49,casmap-region-gwas-rec_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
50,casmap-region-gwas-rec_filtered_corrected,episcan_unfiltered_corrected,1
51,casmap-region-gwas-rec_filtered_corrected,antEpiSeeker_unfiltered_corrected,0
52,casmap-region-gwas-rec_filtered_corrected,plink-linearRegression_unfiltered_corrected,0
53,casmap-region-gwas-rec_filtered_corrected,NNweights_unfiltered_corrected,0
54,casmap-region-gwas-rec_filtered_corrected,epiHSIC_unfiltered_corrected,0
55,casmap-region-gwas-rec_filtered_corrected,lightGBM_unfiltered_corrected,0
56,casmap-region-gwas-rec_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,0
57,casmap-region-gwas-rec_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,0
58,casmap-region-gwas-rec_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,0
59,casmap-region-gwas-rec_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,0
60,casmap-region-gwas-rec_filtered_corrected,episcan_unfiltered_uncorrected,0
61,casmap-region-gwas-rec_filtered_corrected,plink-boost_unfiltered_uncorrected,0
62,casmap-region-gwas-rec_filtered_corrected,NNweights_unfiltered_uncorrected,0
63,casmap-region-gwas-rec_filtered_corrected,lightGBM_unfiltered_uncorrected,0
64,casmap-region-gwas-rec_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,0
65,episcan_filtered_corrected,antEpiSeeker_filtered_corrected,0
66,episcan_filtered_corrected,NNweights_filtered_corrected,0
67,episcan_filtered_corrected,plink-linearRegression-Hector_filtered_corrected,0
68,episcan_filtered_corrected,epiHSIC_filtered_corrected,0
69,episcan_filtered_corrected,plink-LR_filtered_corrected,6
70,episcan_filtered_corrected,lightGBM_filtered_corrected,0
71,episcan_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,0
72,episcan_filtered_corrected,epiGTBN-Episcan_filtered_corrected,0
73,episcan_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,9
74,episcan_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,0
75,episcan_filtered_corrected,episcan-notCorrected_filtered_uncorrected,43
76,episcan_filtered_corrected,plink-boost_filtered_uncorrected,1
77,episcan_filtered_corrected,NNweights_filtered_uncorrected,0
78,episcan_filtered_corrected,lightGBM_filtered_uncorrected,0
79,episcan_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,0
80,episcan_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
81,episcan_filtered_corrected,episcan_unfiltered_corrected,73
82,episcan_filtered_corrected,antEpiSeeker_unfiltered_corrected,0
83,episcan_filtered_corrected,plink-linearRegression_unfiltered_corrected,6
84,episcan_filtered_corrected,NNweights_unfiltered_corrected,0
85,episcan_filtered_corrected,epiHSIC_unfiltered_corrected,0
86,episcan_filtered_corrected,lightGBM_unfiltered_corrected,0
87,episcan_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,0
88,episcan_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,0
89,episcan_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,8
90,episcan_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,0
91,episcan_filtered_corrected,episcan_unfiltered_uncorrected,0
92,episcan_filtered_corrected,plink-boost_unfiltered_uncorrected,1
93,episcan_filtered_corrected,NNweights_unfiltered_uncorrected,0
94,episcan_filtered_corrected,lightGBM_unfiltered_uncorrected,0
95,episcan_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,0
96,antEpiSeeker_filtered_corrected,NNweights_filtered_corrected,0
97,antEpiSeeker_filtered_corrected,plink-linearRegression-Hector_filtered_corrected,0
98,antEpiSeeker_filtered_corrected,epiHSIC_filtered_corrected,0
99,antEpiSeeker_filtered_corrected,plink-LR_filtered_corrected,1
100,antEpiSeeker_filtered_corrected,lightGBM_filtered_corrected,1
101,antEpiSeeker_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,0
102,antEpiSeeker_filtered_corrected,epiGTBN-Episcan_filtered_corrected,0
103,antEpiSeeker_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,2
104,antEpiSeeker_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,0
105,antEpiSeeker_filtered_corrected,episcan-notCorrected_filtered_uncorrected,1
106,antEpiSeeker_filtered_corrected,plink-boost_filtered_uncorrected,0
107,antEpiSeeker_filtered_corrected,NNweights_filtered_uncorrected,0
108,antEpiSeeker_filtered_corrected,lightGBM_filtered_uncorrected,1
109,antEpiSeeker_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,0
110,antEpiSeeker_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
111,antEpiSeeker_filtered_corrected,episcan_unfiltered_corrected,0
112,antEpiSeeker_filtered_corrected,antEpiSeeker_unfiltered_corrected,4
113,antEpiSeeker_filtered_corrected,plink-linearRegression_unfiltered_corrected,0
114,antEpiSeeker_filtered_corrected,NNweights_unfiltered_corrected,0
115,antEpiSeeker_filtered_corrected,epiHSIC_unfiltered_corrected,0
116,antEpiSeeker_filtered_corrected,lightGBM_unfiltered_corrected,1
117,antEpiSeeker_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,0
118,antEpiSeeker_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,0
119,antEpiSeeker_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,1
120,antEpiSeeker_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,0
121,antEpiSeeker_filtered_corrected,episcan_unfiltered_uncorrected,1
122,antEpiSeeker_filtered_corrected,plink-boost_unfiltered_uncorrected,0
123,antEpiSeeker_filtered_corrected,NNweights_unfiltered_uncorrected,0
124,antEpiSeeker_filtered_corrected,lightGBM_unfiltered_uncorrected,1
125,antEpiSeeker_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,0
126,NNweights_filtered_corrected,plink-linearRegression-Hector_filtered_corrected,0
127,NNweights_filtered_corrected,epiHSIC_filtered_corrected,0
128,NNweights_filtered_corrected,plink-LR_filtered_corrected,0
129,NNweights_filtered_corrected,lightGBM_filtered_corrected,0
130,NNweights_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,0
131,NNweights_filtered_corrected,epiGTBN-Episcan_filtered_corrected,0
132,NNweights_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,0
133,NNweights_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,0
134,NNweights_filtered_corrected,episcan-notCorrected_filtered_uncorrected,0
135,NNweights_filtered_corrected,plink-boost_filtered_uncorrected,0
136,NNweights_filtered_corrected,NNweights_filtered_uncorrected,38
137,NNweights_filtered_corrected,lightGBM_filtered_uncorrected,0
138,NNweights_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,0
139,NNweights_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
140,NNweights_filtered_corrected,episcan_unfiltered_corrected,0
141,NNweights_filtered_corrected,antEpiSeeker_unfiltered_corrected,0
142,NNweights_filtered_corrected,plink-linearRegression_unfiltered_corrected,0
143,NNweights_filtered_corrected,NNweights_unfiltered_corrected,0
144,NNweights_filtered_corrected,epiHSIC_unfiltered_corrected,0
145,NNweights_filtered_corrected,lightGBM_unfiltered_corrected,0
146,NNweights_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,0
147,NNweights_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,0
148,NNweights_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,0
149,NNweights_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,0
150,NNweights_filtered_corrected,episcan_unfiltered_uncorrected,0
151,NNweights_filtered_corrected,plink-boost_unfiltered_uncorrected,0
152,NNweights_filtered_corrected,NNweights_unfiltered_uncorrected,0
153,NNweights_filtered_corrected,lightGBM_unfiltered_uncorrected,0
154,NNweights_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,0
155,plink-linearRegression-Hector_filtered_corrected,epiHSIC_filtered_corrected,0
156,plink-linearRegression-Hector_filtered_corrected,plink-LR_filtered_corrected,0
157,plink-linearRegression-Hector_filtered_corrected,lightGBM_filtered_corrected,0
158,plink-linearRegression-Hector_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,0
159,plink-linearRegression-Hector_filtered_corrected,epiGTBN-Episcan_filtered_corrected,0
160,plink-linearRegression-Hector_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,0
161,plink-linearRegression-Hector_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,0
162,plink-linearRegression-Hector_filtered_corrected,episcan-notCorrected_filtered_uncorrected,0
163,plink-linearRegression-Hector_filtered_corrected,plink-boost_filtered_uncorrected,0
164,plink-linearRegression-Hector_filtered_corrected,NNweights_filtered_uncorrected,0
165,plink-linearRegression-Hector_filtered_corrected,lightGBM_filtered_uncorrected,0
166,plink-linearRegression-Hector_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,1
167,plink-linearRegression-Hector_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
168,plink-linearRegression-Hector_filtered_corrected,episcan_unfiltered_corrected,0
169,plink-linearRegression-Hector_filtered_corrected,antEpiSeeker_unfiltered_corrected,0
170,plink-linearRegression-Hector_filtered_corrected,plink-linearRegression_unfiltered_corrected,0
171,plink-linearRegression-Hector_filtered_corrected,NNweights_unfiltered_corrected,0
172,plink-linearRegression-Hector_filtered_corrected,epiHSIC_unfiltered_corrected,0
173,plink-linearRegression-Hector_filtered_corrected,lightGBM_unfiltered_corrected,0
174,plink-linearRegression-Hector_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,0
175,plink-linearRegression-Hector_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,0
176,plink-linearRegression-Hector_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,0
177,plink-linearRegression-Hector_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,0
178,plink-linearRegression-Hector_filtered_corrected,episcan_unfiltered_uncorrected,0
179,plink-linearRegression-Hector_filtered_corrected,plink-boost_unfiltered_uncorrected,0
180,plink-linearRegression-Hector_filtered_corrected,NNweights_unfiltered_uncorrected,0
181,plink-linearRegression-Hector_filtered_corrected,lightGBM_unfiltered_uncorrected,0
182,plink-linearRegression-Hector_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,0
183,epiHSIC_filtered_corrected,plink-LR_filtered_corrected,0
184,epiHSIC_filtered_corrected,lightGBM_filtered_corrected,0
185,epiHSIC_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,0
186,epiHSIC_filtered_corrected,epiGTBN-Episcan_filtered_corrected,0
187,epiHSIC_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,0
188,epiHSIC_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,0
189,epiHSIC_filtered_corrected,episcan-notCorrected_filtered_uncorrected,1
190,epiHSIC_filtered_corrected,plink-boost_filtered_uncorrected,0
191,epiHSIC_filtered_corrected,NNweights_filtered_uncorrected,0
192,epiHSIC_filtered_corrected,lightGBM_filtered_uncorrected,0
193,epiHSIC_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,0
194,epiHSIC_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
195,epiHSIC_filtered_corrected,episcan_unfiltered_corrected,0
196,epiHSIC_filtered_corrected,antEpiSeeker_unfiltered_corrected,0
197,epiHSIC_filtered_corrected,plink-linearRegression_unfiltered_corrected,0
198,epiHSIC_filtered_corrected,NNweights_unfiltered_corrected,0
199,epiHSIC_filtered_corrected,epiHSIC_unfiltered_corrected,25
200,epiHSIC_filtered_corrected,lightGBM_unfiltered_corrected,0
201,epiHSIC_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,0
202,epiHSIC_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,0
203,epiHSIC_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,0
204,epiHSIC_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,0
205,epiHSIC_filtered_corrected,episcan_unfiltered_uncorrected,0
206,epiHSIC_filtered_corrected,plink-boost_unfiltered_uncorrected,0
207,epiHSIC_filtered_corrected,NNweights_unfiltered_uncorrected,0
208,epiHSIC_filtered_corrected,lightGBM_unfiltered_uncorrected,0
209,epiHSIC_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,0
210,plink-LR_filtered_corrected,lightGBM_filtered_corrected,0
211,plink-LR_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,0
212,plink-LR_filtered_corrected,epiGTBN-Episcan_filtered_corrected,7
213,plink-LR_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,36
214,plink-LR_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,5
215,plink-LR_filtered_corrected,episcan-notCorrected_filtered_uncorrected,0
216,plink-LR_filtered_corrected,plink-boost_filtered_uncorrected,1
217,plink-LR_filtered_corrected,NNweights_filtered_uncorrected,0
218,plink-LR_filtered_corrected,lightGBM_filtered_uncorrected,0
219,plink-LR_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,9
220,plink-LR_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
221,plink-LR_filtered_corrected,episcan_unfiltered_corrected,4
222,plink-LR_filtered_corrected,antEpiSeeker_unfiltered_corrected,0
223,plink-LR_filtered_corrected,plink-linearRegression_unfiltered_corrected,81
224,plink-LR_filtered_corrected,NNweights_unfiltered_corrected,0
225,plink-LR_filtered_corrected,epiHSIC_unfiltered_corrected,0
226,plink-LR_filtered_corrected,lightGBM_unfiltered_corrected,0
227,plink-LR_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,0
228,plink-LR_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,6
229,plink-LR_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,25
230,plink-LR_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,2
231,plink-LR_filtered_corrected,episcan_unfiltered_uncorrected,14
232,plink-LR_filtered_corrected,plink-boost_unfiltered_uncorrected,0
233,plink-LR_filtered_corrected,NNweights_unfiltered_uncorrected,0
234,plink-LR_filtered_corrected,lightGBM_unfiltered_uncorrected,0
235,plink-LR_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,8
236,lightGBM_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,3
237,lightGBM_filtered_corrected,epiGTBN-Episcan_filtered_corrected,0
238,lightGBM_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,1
239,lightGBM_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,0
240,lightGBM_filtered_corrected,episcan-notCorrected_filtered_uncorrected,0
241,lightGBM_filtered_corrected,plink-boost_filtered_uncorrected,0
242,lightGBM_filtered_corrected,NNweights_filtered_uncorrected,1
243,lightGBM_filtered_corrected,lightGBM_filtered_uncorrected,24
244,lightGBM_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,0
245,lightGBM_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
246,lightGBM_filtered_corrected,episcan_unfiltered_corrected,0
247,lightGBM_filtered_corrected,antEpiSeeker_unfiltered_corrected,1
248,lightGBM_filtered_corrected,plink-linearRegression_unfiltered_corrected,0
249,lightGBM_filtered_corrected,NNweights_unfiltered_corrected,0
250,lightGBM_filtered_corrected,epiHSIC_unfiltered_corrected,0
251,lightGBM_filtered_corrected,lightGBM_unfiltered_corrected,35
252,lightGBM_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,3
253,lightGBM_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,0
254,lightGBM_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,0
255,lightGBM_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,0
256,lightGBM_filtered_corrected,episcan_unfiltered_uncorrected,1
257,lightGBM_filtered_corrected,plink-boost_unfiltered_uncorrected,0
258,lightGBM_filtered_corrected,NNweights_unfiltered_uncorrected,0
259,lightGBM_filtered_corrected,lightGBM_unfiltered_uncorrected,21
260,lightGBM_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,0
261,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,epiGTBN-Episcan_filtered_corrected,0
262,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,0
263,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,0
264,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,episcan-notCorrected_filtered_uncorrected,0
265,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,plink-boost_filtered_uncorrected,0
266,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,NNweights_filtered_uncorrected,1
267,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,lightGBM_filtered_uncorrected,5
268,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,0
269,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
270,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,episcan_unfiltered_corrected,0
271,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,antEpiSeeker_unfiltered_corrected,0
272,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,plink-linearRegression_unfiltered_corrected,0
273,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,NNweights_unfiltered_corrected,0
274,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,epiHSIC_unfiltered_corrected,0
275,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,lightGBM_unfiltered_corrected,3
276,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,44
277,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,0
278,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,0
279,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,0
280,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,episcan_unfiltered_uncorrected,0
281,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,plink-boost_unfiltered_uncorrected,0
282,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,NNweights_unfiltered_uncorrected,0
283,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,lightGBM_unfiltered_uncorrected,4
284,mbmdr-gammaMaxt-lowerOrder_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,0
285,epiGTBN-Episcan_filtered_corrected,mbmdr-gammaMaxt_filtered_corrected,4
286,epiGTBN-Episcan_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,20
287,epiGTBN-Episcan_filtered_corrected,episcan-notCorrected_filtered_uncorrected,1
288,epiGTBN-Episcan_filtered_corrected,plink-boost_filtered_uncorrected,1
289,epiGTBN-Episcan_filtered_corrected,NNweights_filtered_uncorrected,0
290,epiGTBN-Episcan_filtered_corrected,lightGBM_filtered_uncorrected,0
291,epiGTBN-Episcan_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,26
292,epiGTBN-Episcan_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,3
293,epiGTBN-Episcan_filtered_corrected,episcan_unfiltered_corrected,0
294,epiGTBN-Episcan_filtered_corrected,antEpiSeeker_unfiltered_corrected,0
295,epiGTBN-Episcan_filtered_corrected,plink-linearRegression_unfiltered_corrected,10
296,epiGTBN-Episcan_filtered_corrected,NNweights_unfiltered_corrected,0
297,epiGTBN-Episcan_filtered_corrected,epiHSIC_unfiltered_corrected,0
298,epiGTBN-Episcan_filtered_corrected,lightGBM_unfiltered_corrected,0
299,epiGTBN-Episcan_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,0
300,epiGTBN-Episcan_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,42
301,epiGTBN-Episcan_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,4
302,epiGTBN-Episcan_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,9
303,epiGTBN-Episcan_filtered_corrected,episcan_unfiltered_uncorrected,6
304,epiGTBN-Episcan_filtered_corrected,plink-boost_unfiltered_uncorrected,1
305,epiGTBN-Episcan_filtered_corrected,NNweights_unfiltered_uncorrected,0
306,epiGTBN-Episcan_filtered_corrected,lightGBM_unfiltered_uncorrected,0
307,epiGTBN-Episcan_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,33
308,mbmdr-gammaMaxt_filtered_corrected,epiGTBN-ReliefF_filtered_uncorrected,3
309,mbmdr-gammaMaxt_filtered_corrected,episcan-notCorrected_filtered_uncorrected,1
310,mbmdr-gammaMaxt_filtered_corrected,plink-boost_filtered_uncorrected,0
311,mbmdr-gammaMaxt_filtered_corrected,NNweights_filtered_uncorrected,0
312,mbmdr-gammaMaxt_filtered_corrected,lightGBM_filtered_uncorrected,1
313,mbmdr-gammaMaxt_filtered_corrected,epiGTBN-Episcan_filtered_uncorrected,4
314,mbmdr-gammaMaxt_filtered_corrected,epiGTBN-ReliefF_unfiltered_corrected,0
315,mbmdr-gammaMaxt_filtered_corrected,episcan_unfiltered_corrected,6
316,mbmdr-gammaMaxt_filtered_corrected,antEpiSeeker_unfiltered_corrected,2
317,mbmdr-gammaMaxt_filtered_corrected,plink-linearRegression_unfiltered_corrected,33
318,mbmdr-gammaMaxt_filtered_corrected,NNweights_unfiltered_corrected,0
319,mbmdr-gammaMaxt_filtered_corrected,epiHSIC_unfiltered_corrected,0
320,mbmdr-gammaMaxt_filtered_corrected,lightGBM_unfiltered_corrected,0
321,mbmdr-gammaMaxt_filtered_corrected,mbmdr-gammaMaxt-lowerOrder_unfiltered_corrected,0
322,mbmdr-gammaMaxt_filtered_corrected,epiGTBN-Episcan_unfiltered_corrected,3
323,mbmdr-gammaMaxt_filtered_corrected,mbmdr-gammaMaxt_unfiltered_corrected,65
324,mbmdr-gammaMaxt_filtered_corrected,epiGTBN-ReliefF_unfiltered_uncorrected,0
325,mbmdr-gammaMaxt_filtered_corrected,episcan_unfiltered_uncorrected,18
326,mbmdr-gammaMaxt_filtered_corrected,plink-boost_unfiltered_uncorrected,0
327,mbmdr-gammaMaxt_filtered_corrected,NNweights_unfiltered_uncorrected,0
328,mbmdr-gammaMaxt_filtered_corrected,lightGBM_unfiltered_uncorrected,1
329,mbmdr-gammaMaxt_filtered_corrected,epiGTBN-Episcan_unfiltered_uncorrected,4
330,epiGTBN-ReliefF_filtered_uncorrected,episcan-notCorrected_filtered_uncorrected,0
331,epiGTBN-ReliefF_filtered_uncorrected,plink-boost_filtered_uncorrected,0
332,epiGTBN-ReliefF_filtered_uncorrected,NNweights_filtered_uncorrected,0
333,epiGTBN-ReliefF_filtered_uncorrected,lightGBM_filtered_uncorrected,0
334,epiGTBN-ReliefF_filtered_uncorrected,epiGTBN-Episcan_filtered_uncorrected,25
